"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1982-01",98.18211,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1982-02",98.36703,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1982-03",98.7552,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1982-04",99.21938,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1982-05",99.74155,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1982-06",100.1143,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1982-07",100.2462,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1982-08",100.2863,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1982-09",100.3262,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1982-10",100.5254,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1982-11",100.7407,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1982-12",100.8235,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1983-01",100.9013,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1983-02",100.9634,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1983-03",101.1145,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1983-04",101.1817,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1983-05",101.225,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1983-06",101.3052,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1983-07",101.4404,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1983-08",101.5257,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1983-09",101.529,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1983-10",101.5715,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1983-11",101.7589,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1983-12",101.9732,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1984-01",102.0162,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1984-02",101.8924,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1984-03",101.5998,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1984-04",101.2543,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1984-05",100.7197,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1984-06",100.2846,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1984-07",100.0378,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1984-08",99.97219,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1984-09",100.0663,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1984-10",100.1843,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1984-11",100.3128,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1984-12",100.2772,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1985-01",99.94486,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1985-02",99.59147,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1985-03",99.42208,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1985-04",99.27895,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1985-05",99.15853,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1985-06",99.10626,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1985-07",99.18802,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1985-08",99.32713,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1985-09",99.53716,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1985-10",99.70007,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1985-11",99.78664,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1985-12",99.84254,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1986-01",99.76932,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1986-02",99.64929,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1986-03",99.58701,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1986-04",99.61399,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1986-05",99.66829,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1986-06",99.76613,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1986-07",99.89799,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1986-08",100.0135,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1986-09",100.1048,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1986-10",100.2071,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1986-11",100.307,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1986-12",100.3731,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1987-01",100.5372,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1987-02",100.8958,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1987-03",101.1809,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1987-04",101.4104,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1987-05",101.5378,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1987-06",101.6027,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1987-07",101.5209,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1987-08",101.4337,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1987-09",101.3423,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1987-10",101.2941,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1987-11",101.1936,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1987-12",101.131,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1988-01",101.1025,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1988-02",101.0894,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1988-03",101.07,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1988-04",101.0324,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1988-05",101.0772,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1988-06",101.0575,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1988-07",100.9481,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1988-08",100.749,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1988-09",100.4958,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1988-10",100.2767,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1988-11",100.121,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1988-12",99.92069,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-01",99.78457,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-02",99.67575,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-03",99.44837,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-04",99.27105,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-05",99.15884,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-06",99.01815,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-07",99.00727,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-08",99.03138,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-09",98.9521,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-10",98.66274,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-11",98.58144,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-12",98.64922,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-01",98.64294,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-02",98.3229,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-03",97.85293,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-04",97.67345,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-05",97.6966,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-06",97.84995,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-07",98.00368,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-08",98.06562,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-09",98.14201,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-10",98.39281,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-11",98.62422,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-12",98.88222,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-01",98.84033,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-02",98.98207,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-03",99.35142,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-04",99.59322,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-05",99.64341,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-06",99.58655,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-07",99.57256,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.79074,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-09",100.1362,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-10",100.3391,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-11",100.2487,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-12",100.0442,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-01",99.9939,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-02",100.2293,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-03",100.5637,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-04",100.7698,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-05",100.7093,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-06",100.3086,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-07",99.68552,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-08",99.03674,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-09",98.48291,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-10",98.15439,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-11",98.16567,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-12",98.48033,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-01",98.88313,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-02",99.01309,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-03",99.03688,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-04",99.05518,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-05",99.14519,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-06",99.16022,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-07",99.31844,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-08",99.52564,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-09",99.54813,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-10",99.35184,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-11",99.14613,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-12",99.01711,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-01",99.01749,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-02",98.83204,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-03",98.48904,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-04",98.21473,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-05",98.24642,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-06",98.57704,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-07",98.95656,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-08",99.24016,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-09",99.37296,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-10",99.42098,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-11",99.37213,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-12",99.18752,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-01",99.23108,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-02",99.26215,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-03",99.20316,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-04",99.12516,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-05",99.15771,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-06",99.53386,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-07",99.89529,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.0917,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-09",100.2332,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-10",100.3947,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-11",100.4908,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-12",100.5782,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-01",100.6431,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-02",100.6799,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-03",100.7089,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-04",100.6899,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-05",100.5592,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-06",100.4808,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-07",100.5628,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-08",100.7371,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-09",100.9428,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-10",101.1169,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-11",101.2373,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-12",101.2643,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-01",101.335,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-02",101.5209,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-03",101.6248,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-04",101.6904,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-05",101.7822,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-06",101.7877,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-07",101.7397,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-08",101.744,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-09",101.8128,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-10",101.8435,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-11",101.7488,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-12",101.6572,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-01",101.545,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-02",101.5424,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-03",101.599,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-04",101.6353,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-05",101.5361,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-06",101.2461,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-07",100.8861,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-08",100.6289,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-09",100.5625,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-10",100.5833,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-11",100.7274,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-12",100.8516,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-01",101.0193,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-02",101.2438,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-03",101.4363,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-04",101.5129,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-05",101.5162,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-06",101.5226,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-07",101.5393,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-08",101.5809,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-09",101.5865,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-10",101.6593,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-11",101.7465,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-12",101.8978,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-01",101.8966,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-02",101.7214,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-03",101.4973,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-04",101.3565,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-05",101.3149,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-06",101.2804,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-07",101.2598,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-08",101.2449,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-09",101.1828,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-10",101.3387,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-11",101.4975,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-12",101.6515,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-01",101.7097,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-02",101.7244,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-03",101.7338,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-04",101.6974,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-05",101.7019,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-06",101.7492,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-07",101.7026,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-08",101.5042,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-09",101.3203,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-10",101.1614,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-11",101.2637,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-12",101.4871,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-01",101.6268,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-02",101.7027,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-03",101.7538,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-04",101.7789,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-05",101.7186,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-06",101.6615,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-07",101.6901,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-08",101.788,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-09",101.8949,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-10",101.8246,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-11",101.6056,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-12",101.2031,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-01",100.7721,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-02",100.5125,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-03",100.5048,
